135 125 (21) [0,188]
135 159 (27) [0,188]
109 26 (2) [0,190]
109 15 (5) [0,190]
109 121 (2) [0,190]
109 118 (3) [0,190]
109 33 (2) [0,190]
109 160 (5) [0,190]
109 133 (3) [0,190]
109 11 (4) [0,190]
109 95 (4) [0,190]
109 154 (2) [0,190]
109 87 (2) [0,190]
109 149 (3) [0,190]
109 0 (3) [0,190]
109 82 (2) [0,190]
109 5 (2) [0,190]
109 146 (2) [0,190]
109 58 (6) [0,190]
109 115 (4) [0,190]
109 68 (4) [0,190]
109 88 (4) [0,190]
109 63 (2) [0,190]
109 21 (2) [0,190]
109 3 (4) [0,190]
109 156 (4) [0,190]
109 30 (4) [0,190]
109 71 (2) [0,190]
109 144 (9) [0,190]
109 129 (3) [0,190]
109 61 (8) [0,190]
109 37 (6) [0,190]
109 6 (6) [0,190]
109 31 (8) [0,190]
109 140 (6) [0,190]
109 78 (5) [0,190]
109 4 (9) [0,190]
109 44 (7) [0,190]
109 147 (9) [0,190]
109 130 (7) [0,190]
109 100 (13) [0,190]
109 39 (10) [0,190]
109 124 (15) [0,190]
109 35 (12) [0,190]
109 36 (9) [0,190]
109 142 (16) [0,190]
109 126 (19) [0,190]
109 42 (16) [0,190]
109 125 (23) [0,190]
109 159 (23) [0,190]
26 26 (2) [0,193]
26 15 (3) [0,193]
26 132 (2) [0,193]
26 12 (4) [0,193]
26 118 (4) [0,193]
26 160 (3) [0,193]
26 133 (4) [0,193]
26 116 (2) [0,193]
26 11 (3) [0,193]
26 95 (3) [0,193]
26 87 (3) [0,193]
26 149 (4) [0,193]
26 0 (2) [0,193]
26 55 (6) [0,193]
26 82 (5) [0,193]
26 5 (3) [0,193]
26 10 (2) [0,193]
26 146 (8) [0,193]
26 58 (3) [0,193]
26 115 (2) [0,193]
26 150 (5) [0,193]
26 68 (2) [0,193]
26 63 (3) [0,193]
26 21 (5) [0,193]
26 3 (6) [0,193]
26 156 (2) [0,193]
26 30 (4) [0,193]
26 71 (4) [0,193]
26 144 (6) [0,193]
26 129 (4) [0,193]
26 61 (5) [0,193]
26 37 (6) [0,193]
26 6 (8) [0,193]
26 31 (5) [0,193]
26 140 (5) [0,193]
26 78 (7) [0,193]
26 4 (7) [0,193]
26 44 (11) [0,193]
26 147 (8) [0,193]
26 130 (13) [0,193]
26 100 (8) [0,193]
26 39 (16) [0,193]
26 124 (8) [0,193]
26 35 (6) [0,193]
26 36 (19) [0,193]
26 142 (14) [0,193]
26 126 (16) [0,193]
26 42 (10) [0,193]
26 125 (21) [0,193]
26 159 (23) [0,193]
15 15 (4) [0,203]
15 132 (4) [0,203]
15 12 (5) [0,203]
15 121 (2) [0,203]
15 118 (3) [0,203]
15 151 (3) [0,203]
15 160 (2) [0,203]
15 11 (4) [0,203]
15 95 (4) [0,203]
15 87 (2) [0,203]
15 149 (5) [0,203]
15 0 (2) [0,203]
15 55 (2) [0,203]
15 82 (7) [0,203]
15 5 (5) [0,203]
15 10 (4) [0,203]
15 146 (4) [0,203]
15 58 (4) [0,203]
15 115 (3) [0,203]
15 150 (2) [0,203]
15 68 (2) [0,203]
15 88 (4) [0,203]
15 63 (6) [0,203]
15 21 (8) [0,203]
15 3 (5) [0,203]
15 156 (5) [0,203]
15 30 (4) [0,203]
15 71 (9) [0,203]
15 144 (9) [0,203]
15 129 (4) [0,203]
15 61 (8) [0,203]
15 37 (4) [0,203]
15 6 (5) [0,203]
15 31 (6) [0,203]
15 140 (7) [0,203]
15 78 (10) [0,203]
15 4 (6) [0,203]
15 147 (9) [0,203]
15 130 (8) [0,203]
15 100 (14) [0,203]
15 39 (9) [0,203]
15 124 (6) [0,203]
15 35 (11) [0,203]
15 36 (5) [0,203]
15 142 (19) [0,203]
15 126 (19) [0,203]
15 42 (21) [0,203]
15 125 (17) [0,203]
15 159 (31) [0,203]
132 121 (2) [0,203]
132 118 (5) [0,203]
132 151 (3) [0,203]
132 160 (3) [0,203]
132 116 (2) [0,203]
132 95 (3) [0,203]
132 154 (3) [0,203]
132 87 (2) [0,203]
132 149 (2) [0,203]
132 0 (2) [0,203]
132 55 (6) [0,203]
132 82 (8) [0,203]
132 10 (2) [0,203]
132 146 (7) [0,203]
132 58 (2) [0,203]
132 115 (2) [0,203]
132 150 (5) [0,203]
132 68 (2) [0,203]
132 88 (7) [0,203]
132 63 (5) [0,203]
132 21 (4) [0,203]
132 156 (5) [0,203]
132 30 (6) [0,203]
132 71 (2) [0,203]
132 144 (8) [0,203]
132 129 (6) [0,203]
132 61 (6) [0,203]
132 37 (6) [0,203]
132 6 (9) [0,203]
132 31 (2) [0,203]
132 140 (10) [0,203]
132 78 (9) [0,203]
132 4 (8) [0,203]
132 44 (6) [0,203]
132 147 (9) [0,203]
132 130 (10) [0,203]
132 100 (5) [0,203]
132 39 (14) [0,203]
132 124 (10) [0,203]
132 35 (12) [0,203]
132 36 (16) [0,203]
132 142 (14) [0,203]
132 126 (20) [0,203]
132 42 (18) [0,203]
132 125 (22) [0,203]
132 159 (29) [0,203]
12 12 (2) [0,205]
12 121 (2) [0,205]
12 118 (2) [0,205]
12 33 (2) [0,205]
12 151 (2) [0,205]
12 160 (5) [0,205]
12 133 (4) [0,205]
12 116 (2) [0,205]
12 11 (2) [0,205]
12 154 (4) [0,205]
12 87 (3) [0,205]
12 0 (5) [0,205]
12 55 (5) [0,205]
12 82 (3) [0,205]
12 5 (3) [0,205]
12 10 (2) [0,205]
12 58 (6) [0,205]
12 115 (5) [0,205]
12 88 (5) [0,205]
12 63 (6) [0,205]
12 21 (7) [0,205]
12 3 (3) [0,205]
12 30 (3) [0,205]
12 71 (6) [0,205]
12 144 (6) [0,205]
12 129 (9) [0,205]
12 61 (4) [0,205]
12 37 (12) [0,205]
12 6 (8) [0,205]
12 31 (2) [0,205]
12 140 (10) [0,205]
12 78 (11) [0,205]
12 4 (8) [0,205]
12 44 (4) [0,205]
12 147 (5) [0,205]
12 130 (5) [0,205]
12 100 (11) [0,205]
12 39 (9) [0,205]
12 124 (8) [0,205]
12 35 (10) [0,205]
12 36 (9) [0,205]
12 142 (15) [0,205]
12 126 (27) [0,205]
12 42 (16) [0,205]
12 125 (22) [0,205]
12 159 (28) [0,205]
121 33 (2) [0,205]
121 116 (2) [0,205]
121 11 (4) [0,205]
121 95 (5) [0,205]
121 154 (4) [0,205]
121 87 (3) [0,205]
121 149 (3) [0,205]
121 0 (4) [0,205]
121 55 (2) [0,205]
121 5 (3) [0,205]
121 10 (2) [0,205]
121 146 (4) [0,205]
121 58 (5) [0,205]
121 115 (6) [0,205]
121 150 (4) [0,205]
121 68 (4) [0,205]
121 88 (6) [0,205]
121 63 (3) [0,205]
121 21 (8) [0,205]
121 3 (5) [0,205]
121 156 (9) [0,205]
121 30 (3) [0,205]
121 71 (5) [0,205]
121 144 (8) [0,205]
121 129 (7) [0,205]
121 61 (5) [0,205]
121 37 (6) [0,205]
121 6 (9) [0,205]
121 31 (8) [0,205]
121 140 (6) [0,205]
121 78 (11) [0,205]
121 4 (5) [0,205]
121 44 (11) [0,205]
121 147 (17) [0,205]
121 130 (8) [0,205]
121 100 (11) [0,205]
121 39 (11) [0,205]
121 124 (12) [0,205]
121 35 (13) [0,205]
121 36 (17) [0,205]
121 142 (20) [0,205]
121 126 (13) [0,205]
121 42 (25) [0,205]
121 125 (23) [0,205]
121 159 (28) [0,205]
118 160 (2) [0,210]
118 116 (2) [0,210]
118 11 (2) [0,210]
118 95 (4) [0,210]
118 154 (2) [0,210]
118 87 (2) [0,210]
118 149 (2) [0,210]
118 0 (2) [0,210]
118 55 (4) [0,210]
118 5 (5) [0,210]
118 10 (6) [0,210]
118 146 (3) [0,210]
118 58 (3) [0,210]
118 68 (2) [0,210]
118 88 (3) [0,210]
118 21 (4) [0,210]
118 3 (6) [0,210]
118 156 (6) [0,210]
118 30 (9) [0,210]
118 71 (9) [0,210]
118 144 (9) [0,210]
118 129 (3) [0,210]
118 61 (3) [0,210]
118 37 (7) [0,210]
118 6 (9) [0,210]
118 31 (4) [0,210]
118 140 (7) [0,210]
118 78 (9) [0,210]
118 4 (12) [0,210]
118 44 (7) [0,210]
118 147 (9) [0,210]
118 130 (8) [0,210]
118 100 (9) [0,210]
118 39 (4) [0,210]
118 124 (7) [0,210]
118 35 (7) [0,210]
118 36 (10) [0,210]
118 142 (14) [0,210]
118 126 (17) [0,210]
118 42 (24) [0,210]
118 125 (19) [0,210]
118 159 (28) [0,210]
33 151 (7) [0,215]
33 160 (3) [0,215]
33 133 (3) [0,215]
33 11 (6) [0,215]
33 95 (2) [0,215]
33 87 (6) [0,215]
33 149 (4) [0,215]
33 55 (5) [0,215]
33 82 (2) [0,215]
33 5 (2) [0,215]
33 10 (4) [0,215]
33 146 (5) [0,215]
33 58 (2) [0,215]
33 115 (9) [0,215]
33 150 (3) [0,215]
33 68 (7) [0,215]
33 88 (6) [0,215]
33 63 (5) [0,215]
33 21 (2) [0,215]
33 3 (2) [0,215]
33 156 (8) [0,215]
33 30 (10) [0,215]
33 71 (7) [0,215]
33 144 (5) [0,215]
33 129 (7) [0,215]
33 61 (7) [0,215]
33 37 (6) [0,215]
33 6 (7) [0,215]
33 31 (4) [0,215]
33 140 (6) [0,215]
33 78 (3) [0,215]
33 4 (12) [0,215]
33 44 (4) [0,215]
33 147 (9) [0,215]
33 130 (9) [0,215]
33 100 (22) [0,215]
33 39 (6) [0,215]
33 124 (7) [0,215]
33 35 (20) [0,215]
33 36 (14) [0,215]
33 142 (11) [0,215]
33 126 (17) [0,215]
33 42 (18) [0,215]
33 125 (23) [0,215]
33 159 (20) [0,215]
151 160 (3) [0,216]
151 133 (5) [0,216]
151 116 (5) [0,216]
151 11 (6) [0,216]
151 95 (3) [0,216]
151 149 (4) [0,216]
151 0 (2) [0,216]
151 55 (3) [0,216]
151 82 (2) [0,216]
151 5 (4) [0,216]
151 10 (4) [0,216]
151 146 (5) [0,216]
151 58 (7) [0,216]
151 115 (2) [0,216]
151 150 (7) [0,216]
151 68 (7) [0,216]
151 88 (9) [0,216]
151 63 (6) [0,216]
151 21 (3) [0,216]
151 3 (7) [0,216]
151 156 (11) [0,216]
151 30 (10) [0,216]
151 71 (7) [0,216]
151 144 (7) [0,216]
151 129 (7) [0,216]
151 61 (8) [0,216]
151 37 (6) [0,216]
151 6 (5) [0,216]
151 31 (5) [0,216]
151 140 (9) [0,216]
151 78 (11) [0,216]
151 4 (11) [0,216]
151 44 (5) [0,216]
151 147 (9) [0,216]
151 130 (7) [0,216]
151 100 (6) [0,216]
151 39 (15) [0,216]
151 124 (11) [0,216]
151 35 (7) [0,216]
151 36 (12) [0,216]
151 142 (13) [0,216]
151 126 (20) [0,216]
151 42 (20) [0,216]
151 125 (26) [0,216]
151 159 (22) [0,216]
160 160 (2) [0,217]
160 133 (2) [0,217]
160 116 (3) [0,217]
160 11 (3) [0,217]
160 95 (5) [0,217]
160 154 (4) [0,217]
160 0 (2) [0,217]
160 55 (6) [0,217]
160 82 (2) [0,217]
160 5 (3) [0,217]
160 146 (5) [0,217]
160 115 (5) [0,217]
160 150 (3) [0,217]
160 68 (2) [0,217]
160 88 (3) [0,217]
160 63 (6) [0,217]
160 21 (10) [0,217]
160 3 (6) [0,217]
160 156 (11) [0,217]
160 30 (10) [0,217]
160 71 (6) [0,217]
160 144 (2) [0,217]
160 129 (8) [0,217]
160 61 (4) [0,217]
160 37 (6) [0,217]
160 6 (9) [0,217]
160 31 (7) [0,217]
160 140 (7) [0,217]
160 78 (11) [0,217]
160 4 (8) [0,217]
160 44 (7) [0,217]
160 147 (7) [0,217]
160 130 (9) [0,217]
160 100 (7) [0,217]
160 39 (17) [0,217]
160 124 (7) [0,217]
160 35 (9) [0,217]
160 36 (15) [0,217]
160 142 (18) [0,217]
160 126 (11) [0,217]
160 42 (19) [0,217]
160 125 (19) [0,217]
160 159 (20) [0,217]
133 133 (3) [0,221]
133 116 (6) [0,221]
133 11 (3) [0,221]
133 154 (2) [0,221]
133 87 (6) [0,221]
133 149 (7) [0,221]
133 55 (2) [0,221]
133 82 (2) [0,221]
133 5 (5) [0,221]
133 10 (7) [0,221]
133 146 (4) [0,221]
133 58 (4) [0,221]
133 115 (3) [0,221]
133 150 (4) [0,221]
133 68 (6) [0,221]
133 88 (3) [0,221]
133 63 (3) [0,221]
133 21 (3) [0,221]
133 3 (6) [0,221]
133 156 (8) [0,221]
133 30 (4) [0,221]
133 71 (7) [0,221]
133 144 (5) [0,221]
133 129 (4) [0,221]
133 61 (9) [0,221]
133 37 (8) [0,221]
133 6 (6) [0,221]
133 31 (8) [0,221]
133 140 (4) [0,221]
133 78 (5) [0,221]
133 4 (10) [0,221]
133 44 (6) [0,221]
133 147 (10) [0,221]
133 130 (7) [0,221]
133 100 (7) [0,221]
133 39 (23) [0,221]
133 124 (16) [0,221]
133 35 (8) [0,221]
133 36 (11) [0,221]
133 142 (11) [0,221]
133 126 (26) [0,221]
133 42 (15) [0,221]
133 125 (22) [0,221]
133 159 (29) [0,221]
116 116 (2) [0,229]
116 11 (3) [0,229]
116 95 (3) [0,229]
116 154 (4) [0,229]
116 87 (6) [0,229]
116 149 (3) [0,229]
116 0 (3) [0,229]
116 55 (4) [0,229]
116 5 (3) [0,229]
116 10 (2) [0,229]
116 146 (2) [0,229]
116 58 (4) [0,229]
116 115 (3) [0,229]
116 150 (3) [0,229]
116 68 (2) [0,229]
116 88 (3) [0,229]
116 63 (4) [0,229]
116 21 (6) [0,229]
116 3 (7) [0,229]
116 156 (9) [0,229]
116 30 (6) [0,229]
116 71 (5) [0,229]
116 144 (5) [0,229]
116 129 (3) [0,229]
116 61 (7) [0,229]
116 37 (5) [0,229]
116 6 (4) [0,229]
116 31 (7) [0,229]
116 140 (10) [0,229]
116 78 (5) [0,229]
116 4 (6) [0,229]
116 44 (8) [0,229]
116 147 (14) [0,229]
116 130 (7) [0,229]
116 100 (8) [0,229]
116 39 (7) [0,229]
116 124 (12) [0,229]
116 35 (13) [0,229]
116 36 (19) [0,229]
116 142 (17) [0,229]
116 126 (14) [0,229]
116 42 (18) [0,229]
116 125 (33) [0,229]
116 159 (33) [0,229]
11 95 (3) [0,230]
11 154 (4) [0,230]
11 87 (4) [0,230]
11 149 (3) [0,230]
11 55 (4) [0,230]
11 82 (4) [0,230]
11 5 (3) [0,230]
11 146 (6) [0,230]
11 58 (2) [0,230]
11 115 (5) [0,230]
11 150 (2) [0,230]
11 68 (5) [0,230]
11 88 (4) [0,230]
11 63 (2) [0,230]
11 21 (3) [0,230]
11 3 (7) [0,230]
11 156 (4) [0,230]
11 30 (6) [0,230]
11 71 (5) [0,230]
11 144 (4) [0,230]
11 129 (13) [0,230]
11 61 (6) [0,230]
11 37 (6) [0,230]
11 6 (6) [0,230]
11 31 (9) [0,230]
11 140 (9) [0,230]
11 78 (8) [0,230]
11 4 (11) [0,230]
11 44 (9) [0,230]
11 147 (2) [0,230]
11 130 (10) [0,230]
11 100 (10) [0,230]
11 39 (4) [0,230]
11 124 (10) [0,230]
11 35 (17) [0,230]
11 36 (8) [0,230]
11 142 (16) [0,230]
11 126 (14) [0,230]
11 42 (21) [0,230]
11 125 (26) [0,230]
11 159 (43) [0,230]
95 154 (3) [0,235]
95 87 (6) [0,235]
95 149 (3) [0,235]
95 0 (2) [0,235]
95 55 (6) [0,235]
95 82 (5) [0,235]
95 5 (5) [0,235]
95 10 (2) [0,235]
95 146 (9) [0,235]
95 58 (6) [0,235]
95 115 (4) [0,235]
95 150 (4) [0,235]
95 68 (2) [0,235]
95 88 (3) [0,235]
95 63 (4) [0,235]
95 21 (4) [0,235]
95 3 (9) [0,235]
95 156 (4) [0,235]
95 30 (8) [0,235]
95 71 (10) [0,235]
95 144 (8) [0,235]
95 129 (4) [0,235]
95 61 (8) [0,235]
95 37 (11) [0,235]
95 6 (11) [0,235]
95 31 (9) [0,235]
95 140 (8) [0,235]
95 78 (7) [0,235]
95 4 (8) [0,235]
95 44 (7) [0,235]
95 147 (7) [0,235]
95 130 (10) [0,235]
95 100 (11) [0,235]
95 39 (17) [0,235]
95 124 (9) [0,235]
95 35 (16) [0,235]
95 36 (10) [0,235]
95 142 (16) [0,235]
95 126 (18) [0,235]
95 42 (20) [0,235]
95 125 (15) [0,235]
95 159 (31) [0,235]
154 87 (3) [0,239]
154 149 (4) [0,239]
154 0 (6) [0,239]
154 55 (4) [0,239]
154 82 (4) [0,239]
154 5 (2) [0,239]
154 146 (2) [0,239]
154 58 (7) [0,239]
154 115 (11) [0,239]
154 150 (7) [0,239]
154 68 (7) [0,239]
154 88 (8) [0,239]
154 63 (4) [0,239]
154 21 (2) [0,239]
154 3 (4) [0,239]
154 156 (9) [0,239]
154 30 (10) [0,239]
154 71 (6) [0,239]
154 144 (4) [0,239]
154 129 (9) [0,239]
154 61 (11) [0,239]
154 37 (9) [0,239]
154 6 (7) [0,239]
154 31 (7) [0,239]
154 140 (8) [0,239]
154 78 (7) [0,239]
154 4 (8) [0,239]
154 44 (15) [0,239]
154 147 (8) [0,239]
154 130 (8) [0,239]
154 100 (12) [0,239]
154 39 (8) [0,239]
154 124 (10) [0,239]
154 35 (15) [0,239]
154 36 (15) [0,239]
154 142 (18) [0,239]
154 126 (14) [0,239]
154 42 (19) [0,239]
154 125 (24) [0,239]
154 159 (37) [0,239]
87 149 (2) [0,240]
87 82 (2) [0,240]
87 5 (8) [0,240]
87 10 (3) [0,240]
87 146 (6) [0,240]
87 115 (3) [0,240]
87 150 (5) [0,240]
87 68 (3) [0,240]
87 88 (6) [0,240]
87 63 (6) [0,240]
87 21 (5) [0,240]
87 3 (10) [0,240]
87 156 (6) [0,240]
87 30 (9) [0,240]
87 71 (8) [0,240]
87 144 (7) [0,240]
87 129 (9) [0,240]
87 61 (8) [0,240]
87 37 (5) [0,240]
87 6 (7) [0,240]
87 31 (3) [0,240]
87 140 (8) [0,240]
87 78 (9) [0,240]
87 4 (11) [0,240]
87 44 (16) [0,240]
87 147 (7) [0,240]
87 130 (6) [0,240]
87 100 (13) [0,240]
87 39 (13) [0,240]
87 124 (10) [0,240]
87 35 (13) [0,240]
87 36 (14) [0,240]
87 142 (19) [0,240]
87 126 (19) [0,240]
87 42 (17) [0,240]
87 125 (22) [0,240]
87 159 (24) [0,240]
149 0 (4) [0,241]
149 55 (4) [0,241]
149 82 (6) [0,241]
149 5 (4) [0,241]
149 10 (6) [0,241]
149 146 (5) [0,241]
149 58 (3) [0,241]
149 115 (6) [0,241]
149 150 (2) [0,241]
149 68 (6) [0,241]
149 88 (7) [0,241]
149 63 (5) [0,241]
149 21 (10) [0,241]
149 3 (10) [0,241]
149 156 (7) [0,241]
149 30 (5) [0,241]
149 71 (9) [0,241]
149 144 (6) [0,241]
149 129 (9) [0,241]
149 61 (9) [0,241]
149 37 (9) [0,241]
149 6 (10) [0,241]
149 31 (3) [0,241]
149 140 (6) [0,241]
149 78 (12) [0,241]
149 4 (8) [0,241]
149 44 (9) [0,241]
149 147 (8) [0,241]
149 130 (5) [0,241]
149 100 (11) [0,241]
149 39 (10) [0,241]
149 124 (19) [0,241]
149 35 (12) [0,241]
149 36 (12) [0,241]
149 142 (13) [0,241]
149 126 (19) [0,241]
149 42 (12) [0,241]
149 125 (18) [0,241]
149 159 (40) [0,241]
0 0 (2) [0,250]
0 55 (2) [0,250]
0 82 (3) [0,250]
0 5 (7) [0,250]
0 10 (4) [0,250]
0 146 (4) [0,250]
0 58 (3) [0,250]
0 150 (4) [0,250]
0 68 (7) [0,250]
0 88 (4) [0,250]
0 63 (7) [0,250]
0 21 (7) [0,250]
0 3 (3) [0,250]
0 156 (9) [0,250]
0 30 (12) [0,250]
0 71 (4) [0,250]
0 144 (6) [0,250]
0 129 (13) [0,250]
0 61 (6) [0,250]
0 37 (6) [0,250]
0 6 (6) [0,250]
0 31 (9) [0,250]
0 140 (9) [0,250]
0 78 (7) [0,250]
0 4 (13) [0,250]
0 44 (12) [0,250]
0 147 (11) [0,250]
0 130 (8) [0,250]
0 100 (10) [0,250]
0 39 (17) [0,250]
0 124 (7) [0,250]
0 35 (15) [0,250]
0 36 (16) [0,250]
0 142 (23) [0,250]
0 126 (19) [0,250]
0 42 (27) [0,250]
0 125 (31) [0,250]
0 159 (30) [0,250]
55 55 (2) [0,275]
55 82 (5) [0,275]
55 5 (4) [0,275]
55 10 (3) [0,275]
55 146 (4) [0,275]
55 58 (4) [0,275]
55 115 (10) [0,275]
55 150 (4) [0,275]
55 68 (4) [0,275]
55 88 (9) [0,275]
55 63 (9) [0,275]
55 21 (8) [0,275]
55 3 (4) [0,275]
55 156 (5) [0,275]
55 144 (6) [0,275]
55 129 (5) [0,275]
55 61 (6) [0,275]
55 37 (7) [0,275]
55 6 (6) [0,275]
55 31 (5) [0,275]
55 140 (16) [0,275]
55 78 (9) [0,275]
55 4 (14) [0,275]
55 44 (8) [0,275]
55 147 (12) [0,275]
55 130 (13) [0,275]
55 100 (9) [0,275]
55 39 (10) [0,275]
55 124 (14) [0,275]
55 35 (16) [0,275]
55 36 (20) [0,275]
55 142 (18) [0,275]
55 126 (19) [0,275]
55 42 (21) [0,275]
55 125 (22) [0,275]
55 159 (41) [0,275]
82 5 (5) [0,292]
82 10 (3) [0,292]
82 146 (7) [0,292]
82 58 (2) [0,292]
82 115 (7) [0,292]
82 150 (7) [0,292]
82 68 (9) [0,292]
82 88 (4) [0,292]
82 63 (5) [0,292]
82 21 (11) [0,292]
82 3 (5) [0,292]
82 156 (6) [0,292]
82 30 (10) [0,292]
82 71 (12) [0,292]
82 144 (9) [0,292]
82 129 (7) [0,292]
82 61 (8) [0,292]
82 37 (5) [0,292]
82 6 (7) [0,292]
82 31 (9) [0,292]
82 140 (9) [0,292]
82 78 (13) [0,292]
82 4 (11) [0,292]
82 44 (9) [0,292]
82 147 (16) [0,292]
82 130 (14) [0,292]
82 100 (8) [0,292]
82 39 (13) [0,292]
82 124 (16) [0,292]
82 35 (21) [0,292]
82 36 (17) [0,292]
82 142 (20) [0,292]
82 126 (21) [0,292]
82 42 (25) [0,292]
82 125 (37) [0,292]
82 159 (28) [0,292]
5 5 (3) [0,293]
5 146 (7) [0,293]
5 58 (4) [0,293]
5 115 (14) [0,293]
5 150 (7) [0,293]
5 68 (4) [0,293]
5 88 (9) [0,293]
5 63 (8) [0,293]
5 21 (8) [0,293]
5 3 (8) [0,293]
5 156 (7) [0,293]
5 30 (6) [0,293]
5 71 (7) [0,293]
5 144 (6) [0,293]
5 129 (7) [0,293]
5 61 (7) [0,293]
5 37 (11) [0,293]
5 6 (13) [0,293]
5 31 (10) [0,293]
5 140 (4) [0,293]
5 78 (14) [0,293]
5 4 (7) [0,293]
5 44 (10) [0,293]
5 147 (9) [0,293]
5 130 (14) [0,293]
5 100 (11) [0,293]
5 39 (13) [0,293]
5 124 (16) [0,293]
5 35 (20) [0,293]
5 36 (14) [0,293]
5 142 (19) [0,293]
5 126 (18) [0,293]
5 42 (25) [0,293]
5 125 (27) [0,293]
5 159 (35) [0,293]
10 146 (2) [0,298]
10 58 (4) [0,298]
10 115 (5) [0,298]
10 150 (9) [0,298]
10 68 (7) [0,298]
10 88 (3) [0,298]
10 63 (6) [0,298]
10 21 (11) [0,298]
10 3 (11) [0,298]
10 156 (9) [0,298]
10 30 (4) [0,298]
10 71 (6) [0,298]
10 144 (7) [0,298]
10 129 (10) [0,298]
10 61 (10) [0,298]
10 37 (9) [0,298]
10 6 (9) [0,298]
10 31 (14) [0,298]
10 140 (11) [0,298]
10 78 (15) [0,298]
10 4 (5) [0,298]
10 44 (7) [0,298]
10 147 (9) [0,298]
10 130 (14) [0,298]
10 100 (10) [0,298]
10 39 (10) [0,298]
10 124 (12) [0,298]
10 35 (18) [0,298]
10 36 (17) [0,298]
10 142 (21) [0,298]
10 126 (22) [0,298]
10 42 (27) [0,298]
10 125 (32) [0,298]
10 159 (45) [0,298]
146 146 (3) [0,298]
146 58 (4) [0,298]
146 115 (5) [0,298]
146 150 (9) [0,298]
146 68 (4) [0,298]
146 88 (10) [0,298]
146 63 (5) [0,298]
146 21 (11) [0,298]
146 3 (8) [0,298]
146 156 (5) [0,298]
146 30 (8) [0,298]
146 71 (7) [0,298]
146 144 (6) [0,298]
146 129 (13) [0,298]
146 61 (7) [0,298]
146 37 (15) [0,298]
146 6 (13) [0,298]
146 31 (10) [0,298]
146 140 (5) [0,298]
146 78 (7) [0,298]
146 4 (10) [0,298]
146 44 (12) [0,298]
146 147 (11) [0,298]
146 130 (25) [0,298]
146 100 (19) [0,298]
146 39 (14) [0,298]
146 124 (14) [0,298]
146 35 (19) [0,298]
146 36 (15) [0,298]
146 142 (23) [0,298]
146 126 (22) [0,298]
146 42 (22) [0,298]
146 125 (29) [0,298]
146 159 (34) [0,298]
58 58 (4) [0,319]
58 115 (4) [0,319]
58 150 (5) [0,319]
58 68 (5) [0,319]
58 88 (6) [0,319]
58 63 (9) [0,319]
58 21 (8) [0,319]
58 3 (11) [0,319]
58 156 (9) [0,319]
58 30 (14) [0,319]
58 71 (10) [0,319]
58 144 (11) [0,319]
58 129 (11) [0,319]
58 61 (10) [0,319]
58 37 (5) [0,319]
58 6 (12) [0,319]
58 31 (8) [0,319]
58 140 (9) [0,319]
58 78 (13) [0,319]
58 4 (15) [0,319]
58 44 (14) [0,319]
58 147 (19) [0,319]
58 130 (10) [0,319]
58 100 (15) [0,319]
58 39 (22) [0,319]
58 124 (21) [0,319]
58 35 (17) [0,319]
58 36 (18) [0,319]
58 142 (23) [0,319]
58 126 (24) [0,319]
58 42 (39) [0,319]
58 125 (25) [0,319]
58 159 (37) [0,319]
115 115 (3) [0,321]
115 150 (6) [0,321]
115 68 (5) [0,321]
115 88 (9) [0,321]
115 63 (11) [0,321]
115 21 (7) [0,321]
115 3 (6) [0,321]
115 156 (10) [0,321]
115 30 (6) [0,321]
115 71 (10) [0,321]
115 144 (11) [0,321]
115 129 (6) [0,321]
115 61 (5) [0,321]
115 37 (11) [0,321]
115 6 (14) [0,321]
115 31 (9) [0,321]
115 140 (10) [0,321]
115 78 (10) [0,321]
115 4 (9) [0,321]
115 44 (15) [0,321]
115 147 (7) [0,321]
115 130 (10) [0,321]
115 100 (16) [0,321]
115 39 (19) [0,321]
115 124 (12) [0,321]
115 35 (22) [0,321]
115 36 (25) [0,321]
115 142 (26) [0,321]
115 126 (19) [0,321]
115 42 (26) [0,321]
115 125 (30) [0,321]
115 159 (38) [0,321]
150 150 (3) [0,322]
150 68 (7) [0,322]
150 88 (4) [0,322]
150 63 (7) [0,322]
150 21 (5) [0,322]
150 3 (9) [0,322]
150 156 (14) [0,322]
150 30 (8) [0,322]
150 71 (10) [0,322]
150 144 (10) [0,322]
150 129 (11) [0,322]
150 61 (12) [0,322]
150 37 (12) [0,322]
150 6 (7) [0,322]
150 31 (10) [0,322]
150 140 (6) [0,322]
150 78 (9) [0,322]
150 4 (13) [0,322]
150 44 (17) [0,322]
150 147 (12) [0,322]
150 130 (11) [0,322]
150 100 (13) [0,322]
150 39 (20) [0,322]
150 124 (11) [0,322]
150 35 (13) [0,322]
150 36 (13) [0,322]
150 142 (15) [0,322]
150 126 (21) [0,322]
150 42 (26) [0,322]
150 125 (32) [0,322]
150 159 (34) [0,322]
68 68 (2) [0,330]
68 88 (11) [0,330]
68 63 (8) [0,330]
68 21 (6) [0,330]
68 3 (9) [0,330]
68 156 (12) [0,330]
68 30 (13) [0,330]
68 71 (8) [0,330]
68 144 (6) [0,330]
68 129 (12) [0,330]
68 61 (13) [0,330]
68 37 (8) [0,330]
68 6 (9) [0,330]
68 31 (15) [0,330]
68 140 (13) [0,330]
68 78 (11) [0,330]
68 4 (23) [0,330]
68 44 (13) [0,330]
68 147 (12) [0,330]
